id,revenue
3656,2829050.610438063
3657,37782.87563681823
3658,1234644.5575530406
3659,149103376.49456042
3660,280031069.5482455
3661,9105567.441025006
3662,21275079.50685431
3663,553827834.1939685
3664,146312.55225852167
3665,265303.8505236096
3666,8495868.934011428
3667,164307438.04775319
3668,21004323.021888386
3669,4507202.407264899
3670,50799938.37422362
3671,13565781.280588672
3672,3669052.1017509345
3673,104783740.10056435
3674,9134401.339529695
3675,251269555.5353789
3676,83973145.4563731
3677,4777442.912217395
3678,8269926.611057154
3679,24591285.51435743
3680,5675936.173444326
3681,2673751.610199326
3682,69772261.6904478
3683,2273320.469015888
3684,84870338.91103919
3685,129936411.0446051
3686,1467073.442805573
3687,104909229.8918169
3688,2762874.9165063975
3689,229641.73020257897
3690,70315383.52653125
3691,905533.775717471
3692,121697.7268385192
3693,87845955.82581353
3694,181116112.89771444
3695,85515471.99376535
3696,38402202.41621482
3697,17109404.173239183
3698,56514688.55966226
3699,2714157.831586697
3700,1070423.8388344082
3701,39231320.42962347
3702,57014.50502056739
3703,79315998.9577076
3704,47437855.44924261
3705,9393839.216801507
3706,93875947.11370115
3707,540799.9938481225
3708,7232454.493128542
3709,291064233.08042437
3710,8527791.323758082
3711,1316010.9148587608
3712,41945638.36809297
3713,9310705.481150808
3714,575530.9662817809
3715,6541804.15261809
3716,3250452.7392595583
3717,65076.31167001266
3718,8564866.160902983
3719,47807145.88815703
3720,7530541.719748013
3721,259291.06968340275
3722,40842741.185298085
3723,422811.98648786556
3724,11034711.5785168
3725,36673083.53822261
3726,10768100.48288171
3727,49267062.36680454
3728,158982799.81812683
3729,4536821.593708057
3730,94210352.73584962
3731,117055106.02365963
3732,260882.48448539892
3733,298198831.5362826
3734,365725069.98761547
3735,21813597.25548301
3736,7870451.028060436
3737,10612294.243702166
3738,614829.4784261184
3739,4604088.592204993
3740,2558855.940268716
3741,7939147.367449077
3742,82898204.2921646
3743,30659725.758339517
3744,117969704.86695105
3745,21557138.622026473
3746,216389196.07233518
3747,17933.4634474181
3748,2656638.6476151296
3749,4916659.931920311
3750,152917.9195022023
3751,5240710.971627559
3752,2253579.384367101
3753,5922501.24917656
3754,19492072.11726615
3755,59079837.230038136
3756,2492255.985899904
3757,249137523.46604183
3758,74711334.86022171
3759,2884006.1464808406
3760,116705064.08151604
3761,28727665.570682902
3762,364341121.72432023
3763,28968224.513460264
3764,19444593.063912567
3765,2087927.036336458
3766,1581297.4199784975
3767,21236264.17837084
3768,8725185.894157248
3769,1453686.8995220766
3770,1636199.3629410523
3771,44057337.218533136
3772,9753982.956836915
3773,20836267.728053205
3774,14649013.161067666
3775,113512583.71095182
3776,73610118.93282832
3777,1853898.5947737533
3778,120283.29609019934
3779,9027186.446632842
3780,182531.44810265696
3781,24553632.162716396
3782,725997.6833784303
3783,24153383.91128514
3784,2146984.8006849196
3785,411455205.11037433
3786,4257527.998526544
3787,177455516.14410758
3788,669626379.5104238
3789,6369849.152246586
3790,843691.2336079525
3791,6936011.475205626
3792,47606.38717830076
3793,985584.9724665738
3794,1568525.9730513438
3795,441130740.21234024
3796,6633724.367820417
3797,11141487.765328037
3798,62965045.22113168
3799,5510343.048268194
3800,1657007.058511758
3801,114204708.00796211
3802,196903.57316527533
3803,7418254.655548031
3804,106001.44037520756
3805,98858.17606939694
3806,115275760.12769902
3807,397539.5814925785
3808,296962.9383192236
3809,36260719.960125536
3810,899778.3977689035
3811,12876066.934325501
3812,1340393.4534015663
3813,118399.55970849773
3814,1362799.8748848725
3815,66719901.977616556
3816,180285832.41848215
3817,176991898.76010928
3818,55188007.97764592
3819,29035129.858916946
3820,74221474.47817737
3821,38488481.031527296
3822,10231048.13768746
3823,8685590.098771714
3824,2751481.2415456
3825,8115777.619134335
3826,71894635.59206834
3827,68342959.26636162
3828,2220250.8283713097
3829,8326.718476996934
3830,47617815.448656045
3831,5944.952386664501
3832,230786686.610311
3833,22793834.30714853
3834,3137724.323911572
3835,4703732.364325609
3836,3079035.058445013
3837,26016548.055571895
3838,8030167.799797355
3839,316377.40434902854
3840,31033984.775535803
3841,4788933.808428658
3842,1811856.9503988363
3843,13520290.397776868
3844,1206453.887337001
3845,9095.868243371611
3846,413205.8785168719
3847,127736.44264242402
3848,536431.7927543757
3849,67789165.78964534
3850,8193731.672191098
3851,46170041.337126784
3852,3646043.1131381905
3853,110045558.93689519
3854,102478.48151574
3855,411003.8663244271
3856,10859857.569319775
3857,280229698.4761955
3858,296362.35969577596
3859,11278739.456379348
3860,22858899.726668894
3861,51173508.2466609
3862,7105103.417307953
3863,70104868.8742147
3864,12910071.570674188
3865,114037981.71031973
3866,3131800.948047173
3867,50083924.46048938
3868,2367573.785377558
3869,56073592.15317964
3870,83241101.90005937
3871,347600741.36421305
3872,8094486.542499041
3873,24121049.521570202
3874,390298.5387283689
3875,35916139.65204126
3876,168618.9929808104
3877,47635183.94396846
3878,140897621.55969936
3879,567106044.4078839
3880,9846457.33720721
3881,60050.54429525437
3882,2791252.9107411304
3883,2268127.8722258247
3884,193776258.25151622
3885,1870802.9397233245
3886,32688970.714396566
3887,7094209.034025219
3888,2235741.0935452776
3889,13298768.40038408
3890,102755832.42938942
3891,4275943.531881839
3892,1244150.2036729348
3893,524916870.78756803
3894,56111945.18168361
3895,46012394.000134066
3896,34298143.54283549
3897,6626379.899126638
3898,16652561.958725479
3899,374411505.64558446
3900,2861337.567870931
3901,1277425.035034428
3902,129613.37453259682
3903,1682081.186647816
3904,8665402.249095993
3905,15694082.999244045
3906,100189244.72765502
3907,1598004.938529439
3908,4237770.641852662
3909,984630.669047296
3910,15126670.453382898
3911,856562.7039938715
3912,6961344.739942871
3913,103277942.2258393
3914,23647362.334627908
3915,308428152.3953091
3916,92035.33126097098
3917,7740701.056123025
3918,4527442.927166527
3919,97089622.36570227
3920,18457471.54085502
3921,41461.794660750194
3922,18556838.146723125
3923,65854230.86620069
3924,18979475.74699438
3925,287999116.79924864
3926,1301546.2517012588
3927,110538420.690413
3928,83898855.10440964
3929,64704031.79523644
3930,1469681.1463592027
3931,1867967.9541190325
3932,3942063.3140930925
3933,14733190.343117438
3934,69085586.67033312
3935,926.7220679540268
3936,434896.0295514824
3937,141225421.09845108
3938,11086200.389847398
3939,46446380.69962906
3940,7099646.602469247
3941,22770335.2419234
3942,255477916.33757293
3943,996532121.6764958
3944,8379320.170909097
3945,24176141.1567904
3946,2098996.4653099235
3947,82832142.31299765
3948,3382477.483420103
3949,1031940.2480118909
3950,315771.7427866119
3951,8401142.724166878
3952,44139246.31476576
3953,49555074.10961118
3954,672687921.714226
3955,2276129.536225221
3956,51014983.37094973
3957,6051487.862141866
3958,605685.974392735
3959,3634369.864849848
3960,718808.3440429879
3961,36403096.3543967
3962,1446487.3986453412
3963,10065497.015811212
3964,1050533374.5594039
3965,72882887.56488644
3966,11561119.896748926
3967,245620134.44887683
3968,30395770.01144225
3969,3155188.1568878843
3970,16213515.360338924
3971,10429934.619283136
3972,11684341.426827202
3973,50504277.88944914
3974,78347.22511475539
3975,140633121.2106229
3976,42413580.28470952
3977,64586477.19668819
3978,245084653.1651161
3979,2318252.0764856334
3980,303635.3636041004
3981,785810.3201970599
3982,4312674.767481654
3983,10140621.845384218
3984,61915625.21037707
3985,1302269.3383779558
3986,1086976434.57289
3987,29608960.254222017
3988,4864303.637060014
3989,20382934.785335474
3990,32846520.714529432
3991,121067.89418641987
3992,296972.57592732226
3993,9283181.252136523
3994,39112178.533214524
3995,48729197.50586712
3996,50106537.65600365
3997,6578570.538595612
3998,171262684.50137305
3999,7724120.911574775
4000,34051151.81458909
4001,1576832.6505710715
4002,163914171.24761015
4003,71115.95756209477
4004,49324107.08330867
4005,281868.2861820748
4006,14413630.611385372
4007,405770.657062183
4008,2732031.831227475
4009,9688213.751509067
4010,192948.85214361356
4011,8227775.531513526
4012,153225557.048073
4013,72839024.56199816
4014,250483.95201392262
4015,66144491.772401966
4016,18853171.388332896
4017,10444991.620537262
4018,56517881.781188905
4019,192382511.07711613
4020,4949313.800663536
4021,109613183.07070586
4022,9929107.10511694
4023,168528611.73020703
4024,17344457.255353067
4025,116663.8941459374
4026,94241939.74007437
4027,34903621.166282214
4028,1140414.3159086877
4029,30251.64816705651
4030,14866284.700377025
4031,50424704.84928065
4032,156041.92676216096
4033,54781.6543736108
4034,472621.0562805763
4035,89205907.77667142
4036,472447.8473132433
4037,10059966.36047212
4038,3637796.523828994
4039,10180500.02062855
4040,2723489.3821080546
4041,111667.13685294613
4042,32667652.356406562
4043,3647257.0049368804
4044,95642128.0794633
4045,44399620.826758556
4046,3122317.765256642
4047,509475098.3433035
4048,10576968.413088035
4049,2974.1257828704074
4050,349705.4443736874
4051,786883994.4271473
4052,8846802.47418849
4053,1450180.6834335849
4054,344340.37568758184
4055,3054819.4908829946
4056,4567651.043080998
4057,19518.69432196054
4058,5950073.542331169
4059,2424444.168056063
4060,38050634.8485453
4061,232926967.7134335
4062,30139988.46276305
4063,12913762.696903862
4064,219600708.1797438
4065,86105098.38203555
4066,4141149.654654
4067,37072643.66370545
4068,1742798.0108761538
4069,28350537.805639863
4070,7439256.065815948
4071,2126705.4989027237
4072,9269918.32492658
4073,107014434.69928686
4074,379071.7356352486
4075,20186425.18177039
4076,21554159.899295785
4077,99396007.49708784
4078,4674046.126462422
4079,63037135.42018562
4080,1843853.7827173201
4081,7142796.734046858
4082,208044842.30326492
4083,31097263.607697196
4084,108897.94526248264
4085,23616816.448416837
4086,132370755.4545832
4087,8057546.691135796
4088,47547516.66839807
4089,13213822.724289265
4090,3405240.163362751
4091,34173226.979601674
4092,49181413.91642485
4093,24000966.4629851
4094,2011746.2578020417
4095,185294046.01691464
4096,10882579.580034811
4097,62020855.018502556
4098,6147375.942549553
4099,3378611.908095415
4100,23200393.11172962
4101,46380685.920788154
4102,1924348.2336192238
4103,12749305.437741527
4104,9841069.241908478
4105,211062.60144765448
4106,2680511.841195523
4107,288214.3501232945
4108,11870047.502525026
4109,322216.0269920473
4110,20060582.786677692
4111,3880686.598294844
4112,20322032.143356223
4113,1238368.6496293773
4114,63828204.13180819
4115,4147777.1193349836
4116,14931073.655623056
4117,4522834.390324108
4118,33559457.70571065
4119,24958576.86850851
4120,704477.7476832308
4121,3751303.9006197476
4122,108949075.4830436
4123,3423084.42956822
4124,33644211.43101822
4125,11327970.751399234
4126,3255097.8639027476
4127,2766758.7003424307
4128,15498106.396624587
4129,562810.7401729798
4130,1857196.473207449
4131,90407399.70793296
4132,82915082.9266128
4133,42354529.44635488
4134,5031272.471105983
4135,7035101.4878427675
4136,496290801.50818396
4137,2960045.833974272
4138,26956930.168145005
4139,8762995.569728645
4140,2247222.204571262
4141,5152370.679096011
4142,52879146.16229987
4143,44546465.32953893
4144,1201277.148946411
4145,4075893.648584198
4146,2676016.339430835
4147,57927.17138688356
4148,7231628.062393147
4149,4359945.257929508
4150,652244.3135990064
4151,199297.75722832943
4152,21929929.106993224
4153,16502708.606336249
4154,1046842.4454346965
4155,15783617.84534538
4156,1301799.3392742733
4157,3793949.8346222406
4158,13383294.865828212
4159,94833649.84793848
4160,278617722.10432315
4161,6935512.771816682
4162,13969597.708765134
4163,169152961.0172701
4164,5656947.7277877685
4165,4109262.7221930106
4166,807683.7410095681
4167,20894222.88153925
4168,1050503.7867248564
4169,933606.2418524402
4170,3002442.280352355
4171,70933850.15375267
4172,44240111.65143469
4173,4260698.024268656
4174,1419274.105003161
4175,3941841.0958753456
4176,13778086.281216014
4177,34080.20100253505
4178,487277018.1432564
4179,374288.8625266341
4180,97683563.05538063
4181,26939329.31955961
4182,3572530.1184346685
4183,82702957.07391733
4184,13293359.119053245
4185,2824450.036549415
4186,5884790.189798201
4187,19249317.68694295
4188,11255963.194367241
4189,742329.1628974468
4190,57237.458487460164
4191,283346.76699460833
4192,33950.04075345441
4193,146479816.50197527
4194,97331408.94862641
4195,7725209.674838906
4196,2120539.25152663
4197,23668885.4030237
4198,269696.23845118965
4199,2470912.856389089
4200,80057343.96280168
4201,22699866.3677476
4202,24404959.608543564
4203,10266228.805208318
4204,42510510.565273575
4205,1133025.4271664098
4206,16341975.801930057
4207,360168439.50559384
4208,588953766.6672692
4209,12094116.333210753
4210,100078842.71940526
4211,37326209.52192258
4212,238261599.35326692
4213,976042.264443086
4214,18662034.944320284
4215,666639.9948415753
4216,823855.345390397
4217,153439.9138436647
4218,41324644.154783964
4219,9078882.144594753
4220,15511724.534251615
4221,51971.0905272629
4222,707387.6218307534
4223,30214606.299746238
4224,1118822.1726081301
4225,31467143.250640318
4226,21140284.33010955
4227,21631323.173728682
4228,41989.097520837284
4229,58839615.400008634
4230,29446371.858136818
4231,5194345.854616504
4232,6035391.3048065035
4233,85809694.8785336
4234,11526388.672467114
4235,1204952.1630551792
4236,3986207.7246192573
4237,1668261.3377256836
4238,30431277.71382653
4239,93882044.67821608
4240,121558585.60811442
4241,147237195.35216865
4242,13514291.951527191
4243,1218074.313120488
4244,62234603.13615637
4245,1366755.249146469
4246,704548.3079196794
4247,38597941.811168976
4248,3556948.139538056
4249,19720968.737204704
4250,16139565.262098778
4251,352777.0524626974
4252,106008553.3028102
4253,74574187.84888788
4254,59547268.46943106
4255,41617256.38386901
4256,340849840.4443972
4257,111840498.75975682
4258,26028030.722295374
4259,319114.8936430013
4260,273026113.38153565
4261,5202963.1868298855
