id,revenue
3177,93164770.36053328
3178,3281096.1808627197
3179,8259985.237297929
3180,889724.0104832436
3181,350370.6627016152
3182,125063875.22687782
3183,27952858.067598633
3184,29565442.131689843
3185,69984770.28447512
3186,87093566.85773006
3187,2127597.3775400077
3188,11371680.820471166
3189,57338609.58651185
3190,22615042.85899626
3191,10577128.51943611
3192,503911.94595113315
3193,206474894.61221027
3194,51239916.19379326
3195,77348.79579171905
3196,2273760.1559718717
3197,13478660.28301861
3198,186977289.53227505
3199,268193095.58985382
3200,10359119.67671807
3201,1068667.9268916163
3202,3348030.2907186802
3203,1392950.2729528672
3204,3408197.635776165
3205,1090433.3263757336
3206,16932315.508453984
3207,22706535.1210529
3208,2000986.3025737284
3209,6058225.867544969
3210,710821617.3343354
3211,379089.16780322033
3212,30929664.616244845
3213,41758150.800981276
3214,4878231.60417856
3215,2369442.8361013783
3216,5425768.982832276
3217,608723635.4271476
3218,3137414.085484308
3219,103981.54234876043
3220,47014955.55462692
3221,4935136.9029348325
3222,744812.1868580705
3223,20847039.411404584
3224,21077.171773334536
3225,7993258.274260282
3226,1633498.0557107397
3227,60114076.58827865
3228,154408001.52668178
3229,93019775.36642933
3230,25820993.4100336
3231,19723761.22258468
3232,23254495.01895207
3233,5262190.83727942
3234,1977826.1164908935
3235,2223164.4899168364
3236,129502.79856613098
3237,11533708.087147934
3238,1185787.85083827
3239,54698.77879626935
3240,428633640.1305617
3241,1351782.1865885006
3242,2329966.639522805
3243,2168524.560080687
3244,590757.3055806098
3245,809342.9833877336
3246,27624689.241466608
3247,24944777.11046333
3248,51435891.608253725
3249,41588386.0043395
3250,368095760.39797056
3251,374932.99341949215
3252,20966045.223866347
3253,42203459.22958335
3254,683222.1444949334
3255,166060.57711107677
3256,35365539.581811026
3257,11145963.45947591
3258,11170651.47931289
3259,35211258.07766693
3260,2353486.0874069156
3261,501688319.21386737
3262,32052095.534564912
3263,135823.7060322018
3264,222582.9507324497
3265,58761.3755327864
3266,221089.1291876689
3267,18138032.245861467
3268,124352.6189821605
3269,52524316.15338001
3270,47205827.28674173
3271,2717370.0303739086
3272,8782919.907757107
3273,4140480.29422829
3274,493653059.19343853
3275,13804604.797696281
3276,266214.0467675662
3277,8903081.397792822
3278,53152518.81697439
3279,11198217.473969964
3280,242166324.9753328
3281,258312.22472922993
3282,5839311.998446682
3283,342307604.3588967
3284,35117747.78848843
3285,45424632.04686834
3286,306156.80929865205
3287,2656501.84352641
3288,6109748.592268916
3289,21322769.60811313
3290,69346885.3030869
3291,13669402.16422334
3292,221400249.96881664
3293,33786530.845714316
3294,4274783.1640741965
3295,4624078.278388
3296,1243029.0597242154
3297,1352821.3916951052
3298,32005056.502827607
3299,3845699.1575231934
3300,26718945.64499008
3301,227090.29042894748
3302,1430638.9663346896
3303,1842636.9910874332
3304,4391748.009782096
3305,67293632.21769482
3306,498429.2889741261
3307,51195213.36517076
3308,15343293.826315062
3309,445489.8860444677
3310,4062417.978559814
3311,3132845.528674394
3312,795737.3003732373
3313,49386300.17371189
3314,18941850.25639028
3315,68779773.7539534
3316,9240872.7011059
3317,345672.2899064638
3318,62474.49496899301
3319,5439906.284401931
3320,15108334.073453875
3321,7561245.09681997
3322,5700396.606514754
3323,97674285.6193986
3324,1832264.2738893079
3325,71171907.10140522
3326,226569001.74447918
3327,62064146.58644183
3328,26527962.093252134
3329,3116651.0900855064
3330,81967408.03166239
3331,409996.2593267949
3332,48442187.383729085
3333,249139884.40235227
3334,1094176.5823486866
3335,18727249.45938061
3336,8850338.157324437
3337,82542.1125059866
3338,14167661.342154602
3339,1028411.232994858
3340,82602408.43317923
3341,4779628.816522687
3342,55555833.14390312
3343,44471791.81719483
3344,988968.483859892
3345,2422817.5813098215
3346,9618669.155599684
3347,96925.93466549169
3348,27527447.678837087
3349,13371225.558973111
3350,357225498.77208924
3351,25901148.22582545
3352,731872.9724334711
3353,51385764.171336606
3354,3039687.920735135
3355,3921789.652430732
3356,10047184.624061285
3357,392869.87208012224
3358,11536922.56030774
3359,26730904.086731087
3360,14848762.624989428
3361,64426377.20479976
3362,8048034.692480687
3363,3181264.9225884313
3364,19953830.383868076
3365,235094.8640254343
3366,67042326.52959669
3367,82332177.78798397
3368,1804925.2197654704
3369,25984882.230704788
3370,68883253.1192274
3371,30202681.85619589
3372,19806041.98071249
3373,49045321.93158727
3374,11048042.38210736
3375,60446516.02974657
3376,22351816.885849252
3377,4941376.976042722
3378,11337879.943440702
3379,138709129.11530742
3380,65406603.94176254
3381,512776.6009101067
3382,202916.72446887734
3383,1864649.7492347618
3384,34300896.153440766
3385,74453000.70205294
3386,998655.224008233
3387,4906797.824569435
3388,94123264.30396816
3389,769711623.6769725
3390,5406056.198075525
3391,9425686.941593772
3392,10925261.910027675
3393,1592384.844103711
3394,86738104.44549118
3395,136626902.24780005
3396,4885320.257980703
3397,195706.36032837786
3398,275735370.1883095
3399,78315983.41244644
3400,8373945.794502787
3401,3379264.0153202745
3402,259746.18343959676
3403,46112463.76657994
3404,11252527.752220258
3405,11971031.554698158
3406,142018131.5622475
3407,187485965.2361421
3408,23804161.479735687
3409,4396670.341336976
3410,42995235.31002938
3411,77947952.19032556
3412,10501837.048550298
3413,38604451.357333444
3414,625748.397201336
3415,5487694.231730687
3416,31450454.56845439
3417,78011521.33185351
3418,44370560.43394743
3419,358568238.4815707
3420,412288.9234522826
3421,8719996.032420957
3422,551842.0647970432
3423,522625011.2697521
3424,224358.56595382513
3425,3093033.011196426
3426,15026818.623636154
3427,16488591.255254326
3428,1711287.0348860568
3429,24865030.257094316
3430,399529569.7552733
3431,1856179.2327501148
3432,2003973.095359904
3433,8808937.512296582
3434,5065911.966668209
3435,387871571.8439106
3436,143011650.0481799
3437,2337967.209909582
3438,22023826.60213906
3439,22792510.48729413
3440,42396479.61846216
3441,54510182.01803496
3442,486659.8727720433
3443,928886.1312835017
3444,232727.86711792694
3445,78497296.29584314
3446,208486.84728189235
3447,3606004.9882670017
3448,24687298.251164157
3449,17459045.559530314
3450,82450070.64761887
3451,29449795.426993184
3452,30659749.805822548
3453,27988869.441311795
3454,31832510.119553037
3455,3769906.2570224483
3456,98017378.71974123
3457,3516056.84749472
3458,16206434.275806215
3459,714549189.7010665
3460,23412567.917170517
3461,2572899.9283307903
3462,4058842.8684218694
3463,25994300.76120747
3464,138731.54616430964
3465,27574468.76711044
3466,16826086.81045448
3467,6635628.747567986
3468,92907358.34593947
3469,849224.7620128721
3470,91249.22879723874
3471,42135108.532168545
3472,976140.4297727311
3473,36061246.494839385
3474,50436875.34636947
3475,189222097.38486984
3476,6524031.519029802
3477,20939005.738984298
3478,4832721.098291621
3479,242525021.35751423
3480,8856592.971241614
3481,3447659.5025709816
3482,2613736.7611547955
3483,1576883.1169300983
3484,1898610.8423270248
3485,74563138.1533526
3486,104160874.69035774
3487,85969226.41960582
3488,82852821.61522055
3489,6911472.855918221
3490,19021377.06947355
3491,16717099.725889994
3492,2914350.7435815227
3493,25377908.489486434
3494,941711.408228461
3495,98276726.34708712
3496,6096521.147478447
3497,45350977.992441535
3498,17898237.535081144
3499,22140612.487778082
3500,108643.8201269271
3501,50044124.285921976
3502,48896789.60817786
3503,34355476.78669315
3504,42579726.13863224
3505,1984143.2688439966
3506,73527120.91278788
3507,107605211.17161265
3508,13684970.98262549
3509,4195422.52513416
3510,16585209.319994213
3511,28745246.342287622
3512,170987767.87104997
3513,7966553.993406059
3514,13849560.29133265
3515,2777407.578402758
3516,16675006.767794147
3517,817583777.9476564
3518,28257963.64152963
3519,1889876.4666810725
3520,2000331.103011847
3521,205093.66275646744
3522,12392129.277699305
3523,5520685.388952226
3524,49480209.45254828
3525,105230531.30984975
3526,7865407.252353662
3527,14409869.714001987
3528,6107628.03745145
3529,251402337.25936568
3530,24217155.08037197
3531,68760203.43691707
3532,40532408.931576505
3533,25452114.409550544
3534,12380182.25813771
3535,195461968.40132606
3536,4081865.7231282853
3537,46725272.33282118
3538,67054884.84326648
3539,45834180.6606176
3540,10861792.27857597
3541,25254555.064840168
3542,40535145.77802966
3543,276850.3715470531
3544,50879967.525758594
3545,507931.31785090995
3546,2384628.8748188247
3547,91938517.13688761
3548,203394645.65264195
3549,4000538.4542747135
3550,216479190.93303236
3551,100648134.93146518
3552,54454752.66221147
3553,7607221.541286175
3554,164111843.34800994
3555,201077025.37248415
3556,16528063.5121097
3557,8720677.974136107
3558,186756166.5899581
3559,22284473.592542075
3560,123084.23506432357
3561,102832480.77643561
3562,3569482.417341194
3563,9659966.696365647
3564,590547.8739300957
3565,8304013.590395333
3566,58723573.96062777
3567,5496141.27306838
3568,5086606.668388318
3569,95064308.55322504
3570,972602.468207394
3571,49762193.807052605
3572,157031624.43686038
3573,4786786.914696897
3574,16795299.10631662
3575,5669845.092342939
3576,11009215.203446679
3577,21203607.354120567
3578,54053618.227951184
3579,18571754.834725235
3580,16607849.236632371
3581,9809991.31679432
3582,130087184.17751145
3583,136221.927634333
3584,22913145.21909417
3585,36232795.05358089
3586,27300008.64700821
3587,1406562.0007601648
3588,1072314.990681733
3589,23392882.931543075
3590,8109533.493675456
3591,301651616.55548507
3592,760520.9507992186
3593,174086.5103840442
3594,74606.51007201956
3595,18606785.570719827
3596,10378216.02035003
3597,2463877.2724790024
3598,33210102.689195804
3599,6868870.694649424
3600,1755934.9424025342
3601,73633.105995154
3602,175093.81809990242
3603,13158298.361755263
3604,5665995.401565264
3605,42724777.89230879
3606,228696.7530712525
3607,48353402.23709968
3608,154439104.9035852
3609,695527.6498064458
3610,38723801.74173859
3611,251175.9726936522
3612,2651744.25778172
3613,2757170.0461500045
3614,75201914.13822201
3615,48226057.45107968
3616,14132445.999051675
3617,12165739.540682763
3618,104908121.86773175
3619,1634.5644790522288
3620,175864594.74535468
3621,155624856.2760369
3622,188557168.28443676
3623,81530261.86330068
3624,17630.63125933965
3625,1549761.618133719
3626,21351998.786832508
3627,23718495.55489136
3628,441538355.3833543
3629,1990727.388645023
3630,76062.81993921266
3631,73376235.46305934
3632,6005873.97504143
3633,44948730.41345062
3634,1801290.71942617
3635,815868.7508392602
3636,38923722.709488526
3637,722269.6578756009
3638,20131937.045468215
3639,55351782.379526384
3640,200990904.3320639
3641,529813.1899712482
3642,1278803.328444544
3643,6876152.342039397
3644,6078933.341619369
3645,17889438.875462476
3646,3189063.071216315
3647,19089306.142071843
3648,2153145.3689400167
3649,8428853.204830375
3650,14501170.398545634
3651,349998225.19100153
3652,23709123.79450808
3653,218126877.6004778
3654,3795809.5557701103
3655,12548833.604986096
3656,1647068.8819640945
3657,27102.74571483631
3658,1530532.0519984667
3659,119110246.74851635
3660,371648363.9596069
3661,10058716.15692743
3662,19138537.532318477
3663,549248105.356351
3664,295153.1350963516
3665,262656.31089581427
3666,9787076.471978907
3667,173499588.44126534
3668,19241029.113901656
3669,3967443.323179206
3670,42567513.247037716
3671,14411557.3701602
3672,4111501.0133626107
3673,102190183.74107406
3674,8245564.983027472
3675,217569343.50370136
3676,77333390.901984
3677,5204249.372171368
3678,9104572.380715186
3679,24732128.332698442
3680,4043442.316492083
3681,1961190.0005460738
3682,86469911.85499583
3683,2295688.7116453424
3684,86027358.19830039
3685,143565905.11532262
3686,2639427.361001745
3687,85724043.11383408
3688,2818642.7727167574
3689,356937.0159721806
3690,66420795.59969903
3691,622237.393450144
3692,143337.50601170227
3693,60404034.11933923
3694,162192024.59706378
3695,72843803.96104906
3696,34739994.036560655
3697,18780819.299406257
3698,55114621.13416523
3699,3178971.5208214386
3700,445208.63706165715
3701,34091722.52118333
3702,57244.813207030544
3703,72923709.623171
3704,45710715.39311948
3705,9482273.110429497
3706,91776033.12872168
3707,472723.73356247495
3708,10206413.126015192
3709,229630163.16834617
3710,6334669.91815588
3711,1623620.268238402
3712,45236941.4389392
3713,7420576.035895668
3714,360370.5224977018
3715,6022327.951625373
3716,3554891.60454715
3717,75856.9979459142
3718,6229464.794597695
3719,42783965.05391702
3720,7017526.7873751065
3721,144976.88195955605
3722,33423377.195017707
3723,307627.6213449635
3724,12084525.261936318
3725,29575222.053625
3726,10150143.161875999
3727,56745745.66129726
3728,131699663.88699389
3729,4989029.646488688
3730,90212971.33147714
3731,132948775.3860266
3732,308524.6669305066
3733,268348136.32066396
3734,292492477.17572737
3735,21584397.240425482
3736,8250498.498557852
3737,11711068.180496765
3738,478021.18118553
3739,4807756.09938173
3740,2108589.163604742
3741,7412230.092566575
3742,71663900.37266146
3743,32155996.633855253
3744,115864518.23912397
3745,18637033.0975637
3746,183156062.17529008
3747,32173.813857449815
3748,2885292.9133166894
3749,5801959.502983123
3750,135894.91577299556
3751,6304339.752276291
3752,2402032.5478798784
3753,7050801.247459343
3754,28254977.861703288
3755,62187974.92705345
3756,2478554.510290247
3757,330932934.1751917
3758,74257854.12084953
3759,2567533.381233594
3760,108851783.72515142
3761,35494950.985850364
3762,329134613.1100342
3763,27120871.95119639
3764,15080936.818322046
3765,2175561.59094828
3766,1476509.0739168755
3767,18115310.292554375
3768,6681556.513756975
3769,1070932.2507461826
3770,1931893.3576196325
3771,46286956.715962835
3772,8470995.728237238
3773,17797480.021892644
3774,13320927.852890234
3775,95660758.9861623
3776,70372440.34894404
3777,2429166.5788174463
3778,138290.32190318042
3779,8818341.408639515
3780,156826.0109640781
3781,20088470.715324122
3782,736373.721061516
3783,22248111.14262064
3784,2011342.9688534627
3785,365992861.4411013
3786,3341013.2053128323
3787,172644608.30482048
3788,521472753.87912047
3789,5202100.767581676
3790,979729.1947095401
3791,5499254.574854623
3792,31693.11993724609
3793,1033195.1461346472
3794,1564713.7724618553
3795,231011148.13670382
3796,9366854.69532911
3797,9236335.231755018
3798,65023961.80477386
3799,5811464.431487658
3800,1742230.928130935
3801,94463685.02097882
3802,166588.3699618049
3803,6925088.045464658
3804,94928.10417272756
3805,75131.53830630184
3806,121879153.28228654
3807,494650.5660482444
3808,292919.689051857
3809,37466478.61853618
3810,1144208.6397567005
3811,13694532.87860517
3812,1243083.8285286806
3813,74268.44177679154
3814,1482721.1676915837
3815,83735181.24064894
3816,161705765.59303746
3817,188963283.72848755
3818,41316075.2462763
3819,20720162.979738757
3820,76991678.55559582
3821,46174793.84787221
3822,10302216.09843864
3823,8361461.78290675
3824,4175163.7765882853
3825,9550326.000481196
3826,74325530.1122489
3827,58082723.987835586
3828,2395306.2392446813
3829,6788.45552776244
3830,43127189.67759626
3831,7627.949748963956
3832,199940416.6267928
3833,27714650.63584163
3834,3462983.058837235
3835,5302026.50517465
3836,2934285.35166566
3837,28455398.66648596
3838,9141325.976648659
3839,294685.68436473486
3840,27939073.98913973
3841,3954808.6890160516
3842,1689383.5344706215
3843,14023081.589348076
3844,1303511.4740522145
3845,16348.630287095402
3846,457271.2081009236
3847,105752.11297269832
3848,627123.5307392379
3849,61218655.12502227
3850,8765894.527280865
3851,48259127.80071615
3852,3160912.2161169103
3853,108921316.5316983
3854,87690.22446936568
3855,329061.1767261759
3856,8592304.399816858
3857,218977845.44485477
3858,316234.6476852709
3859,9713763.800173663
3860,26575232.401285235
3861,48037583.74297398
3862,7001266.972390255
3863,71374815.71055844
3864,7500269.739940052
3865,116244409.62490866
3866,2775396.8509885436
3867,34955358.654374324
3868,2756831.9204875734
3869,59479308.38454205
3870,87419667.05117953
3871,304262185.9829112
3872,3294580.8140435135
3873,24897187.08228478
3874,490798.723087484
3875,34760779.79043018
3876,67451.19374135775
3877,38328701.83393531
3878,156163882.5996948
3879,434110628.8375201
3880,10830366.289362926
3881,49996.25185537778
3882,3714809.871810873
3883,3180548.3980959826
3884,189020094.27940667
3885,4209036.994519476
3886,35883446.218730494
3887,7010864.285825201
3888,1527925.9144189376
3889,15753270.15024578
3890,86015249.63908754
3891,4981488.35438895
3892,2479322.37024867
3893,470780095.7641493
3894,57242667.71895153
3895,37224209.97427824
3896,32494519.440359965
3897,9009065.93528183
3898,15974518.961577378
3899,309039824.8771242
3900,2727343.225350536
3901,596886.1220802926
3902,103905.0345913645
3903,1776978.0199046806
3904,6680886.209847787
3905,15671915.414313843
3906,87977550.15433449
3907,2558273.3857879858
3908,4735946.848883878
3909,1119303.5116118097
3910,16220715.412969125
3911,1271060.9290123822
3912,6684555.863980792
3913,111108202.5193987
3914,25227508.077799194
3915,306680129.3451115
3916,113508.38595297995
3917,7607450.796823706
3918,4176340.947041914
3919,73749234.19265366
3920,23056748.066376526
3921,35961.09812004589
3922,15691416.996841662
3923,67658135.5755383
3924,19409048.80389049
3925,270139157.0632505
3926,1355669.945687558
3927,99056815.48212446
3928,89450783.8857829
3929,62614616.04038349
3930,2257673.388820079
3931,2326799.290303099
3932,3366088.8675322332
3933,14779211.986344768
3934,72854086.13801806
3935,1245.263292647114
3936,649126.0575795029
3937,145947001.89040563
3938,12095192.621948982
3939,48716825.13247239
3940,3918980.3396948045
3941,18846278.824323345
3942,254900904.5100469
3943,853531133.4778955
3944,11603378.89561044
3945,20860189.063826818
3946,2698230.1715188413
3947,79401331.72765584
3948,2298381.426730284
3949,1225543.4122938989
3950,277751.37123105954
3951,9063647.100567073
3952,36622701.53971811
3953,52697616.05349801
3954,611803767.6856132
3955,2159785.6062653265
3956,46933315.649655074
3957,1532152.2225135264
3958,597575.0671417199
3959,3374695.3583305576
3960,867771.3523640381
3961,30879996.48449385
3962,1550435.1270286748
3963,10603988.297453035
3964,870142771.0368247
3965,78345087.24145074
3966,9515464.623280874
3967,244915121.994435
3968,30654674.26320982
3969,3028004.2029470145
3970,22683826.43543057
3971,11144305.362093484
3972,5188092.617179831
3973,49364733.795235395
3974,56599.60687274466
3975,157332144.5212574
3976,45541625.980194785
3977,57666632.3056088
3978,239183359.0405784
3979,2248358.5987059595
3980,285561.2787686364
3981,822086.8853759168
3982,4669159.054989765
3983,9539051.61367426
3984,64007287.81560178
3985,1596840.615729833
3986,944657519.6992824
3987,29392724.86043245
3988,5650597.970521347
3989,21287318.64017607
3990,34545783.764111005
3991,100958.09007211402
3992,214998.7251654162
3993,8210611.726320698
3994,37453517.71959992
3995,47022542.57978682
3996,52627605.22946986
3997,6527653.613048672
3998,154898076.34345755
3999,7113596.518190697
4000,28815049.235468365
4001,1702353.303883831
4002,165127462.7098047
4003,78966.77971397623
4004,49716845.66011091
4005,337938.22070314264
4006,7964208.231173752
4007,720369.1157958271
4008,2939104.7118238905
4009,9890315.713388387
4010,346264.0075502801
4011,7145322.8160134405
4012,161328626.95346355
4013,67568996.60839635
4014,139838.36166965633
4015,59719074.40447492
4016,20655568.69091985
4017,9347176.498046324
4018,59688031.94593785
4019,179254968.9077186
4020,6007962.638864795
4021,97045102.858489
4022,9556967.969304116
4023,157702046.10179165
4024,16009859.354599686
4025,127877.61161975321
4026,80553728.50733674
4027,34103910.34718572
4028,948611.9622292474
4029,34579.045199821885
4030,15943367.422156064
4031,45729935.28710328
4032,94336.1256896391
4033,79445.91587103017
4034,595021.7184262476
4035,85993924.34386505
4036,511017.6753034355
4037,5111025.681553876
4038,3159311.3289433857
4039,8794667.623620825
4040,2488833.4288484384
4041,188858.3323845531
4042,33006284.042474482
4043,1804256.441939693
4044,90320198.70109093
4045,55719491.93991944
4046,2588233.521661844
4047,410485443.57895756
4048,9744034.838776916
4049,1275.8313789940325
4050,341117.9149529614
4051,601654970.6349812
4052,9629822.742543822
4053,1033299.2024997721
4054,398956.6104460601
4055,3097457.84411735
4056,4386886.413055112
4057,7921.34141101796
4058,6613142.233825507
4059,2773002.5071749142
4060,37750379.71501509
4061,197485643.31218672
4062,30559622.45859602
4063,13232948.396713031
4064,251497778.24044952
4065,65789490.020610176
4066,4610360.17182447
4067,28272422.726831723
4068,2185266.577979785
4069,26813760.74858462
4070,7175110.123371032
4071,2840138.009391046
4072,9962435.210476842
4073,134281019.22070614
4074,182289.55743430596
4075,18979779.97690952
4076,19750595.06033227
4077,116044104.4260927
4078,4350574.4087051535
4079,63194817.14505409
4080,1523881.5800160207
4081,7677348.609457819
4082,204893182.22623238
4083,30159300.37170429
4084,185518.85079266148
4085,24628509.252866246
4086,134093362.75492577
4087,9346734.366013052
4088,48063557.123277545
4089,13462884.499638177
4090,3508747.8290558755
4091,37459461.74277485
4092,48049313.10068472
4093,19300235.335636802
4094,2038134.4014535008
4095,195756041.48605424
4096,10107515.386659544
4097,61822535.15622755
4098,5342802.647445081
4099,3879693.367585
4100,23048297.186342284
4101,38142748.193895556
4102,1981713.6238455183
4103,5445093.543123726
4104,8655322.073465792
4105,218477.7607893008
4106,2556080.493463155
4107,336032.1502443098
4108,11928576.114078842
4109,353099.2648009711
4110,22462568.770065166
4111,3479289.7370137637
4112,15281820.306168238
4113,1497301.5096102133
4114,56719602.36974513
4115,3459588.372164177
4116,17946320.77204808
4117,4356642.031351769
4118,33893002.92795694
4119,26171955.97147602
4120,1014820.2874685752
4121,2809347.2038302068
4122,118475960.57921757
4123,3810590.3489725455
4124,27857064.72120051
4125,11566671.914402751
4126,3562649.398619299
4127,3880592.5632364126
4128,16526291.914356591
4129,731014.8339516676
4130,1887723.5519453592
4131,77268576.31373718
4132,85134970.82248408
4133,44284642.58808915
4134,4091567.120288741
4135,7105566.019358127
4136,497982054.00826156
4137,3143992.760441954
4138,33180876.314710915
4139,6960172.698696775
4140,1371732.5791163724
4141,3369013.94548462
4142,55020973.297372505
4143,35608137.99300108
4144,1402873.159075052
4145,1470177.1840359862
4146,2812498.104973687
4147,63963.68336655884
4148,7043545.570407989
4149,2894216.4643849945
4150,830039.7855628614
4151,396070.5390842769
4152,18064141.760576643
4153,13869814.982539866
4154,1082691.9083623684
4155,15590921.344490403
4156,1093457.4374237093
4157,2897521.686829768
4158,13717705.451733904
4159,86844050.5730936
4160,290562897.0785476
4161,5448177.928811917
4162,15737791.546003466
4163,180180209.7072482
4164,4547444.558915321
4165,4176442.909759886
4166,760545.4660048316
4167,20967716.854093973
4168,952334.9003788441
4169,1421906.7767753452
4170,3185339.011637532
4171,72594863.42750911
4172,44057337.99307444
4173,1995326.699635292
4174,1773783.7501895777
4175,3411962.9248016486
4176,14963056.596343208
4177,25996.38085919623
4178,356035525.2449257
4179,336650.25636476197
4180,103949544.3717371
4181,26105568.11183442
4182,4390754.657798902
4183,80035074.48890325
4184,14405483.831901308
4185,2696589.9763896754
4186,6721418.575360919
4187,14288369.497683704
4188,11149112.397663202
4189,451956.4111253908
4190,44145.032208830504
4191,330039.41827986937
4192,17771.215980260677
4193,169528647.12023896
4194,99611567.37323083
4195,8532900.726599295
4196,2828342.922474528
4197,24102063.891871065
4198,442257.4907370891
4199,3480264.7343806326
4200,74411404.03186609
4201,7931098.106340779
4202,35224612.04648791
4203,9117096.371387446
4204,42801595.13621109
4205,1616890.3276958256
4206,10982969.124092903
4207,506222935.74510604
4208,543546444.4929235
4209,13598663.913117863
4210,103190504.1422751
4211,30534510.71583509
4212,240400042.45973825
4213,930845.7595942117
4214,18062391.5507756
4215,634201.2905964509
4216,1614829.6958940835
4217,54682.76624778042
4218,36786142.25188794
4219,9781337.939079138
4220,17590763.848554023
4221,32857.36593587288
4222,1178758.3323899142
4223,27930953.840971097
4224,994971.5126878811
4225,31743831.09268454
4226,22729431.280865163
4227,17858687.833914246
4228,20653.789626128295
4229,50626921.04910094
4230,27175283.250796046
4231,6826553.267110719
4232,4940918.003242908
4233,84432593.92541565
4234,12157794.660337819
4235,1338617.0866928918
4236,2628584.143638189
4237,1602636.7854129043
4238,31224614.511428896
4239,100817595.92854655
4240,94544654.39446276
4241,172493002.34191418
4242,9744402.834139667
4243,1208117.5326234451
4244,64193296.49322103
4245,1643872.9600082233
4246,670276.0894181784
4247,40273233.99993846
4248,3621307.7036638907
4249,20470400.782750707
4250,18091954.244267363
4251,340539.9925967215
4252,102021957.10886863
4253,85747852.84072272
4254,50952143.13673734
4255,43290534.75683796
4256,335329950.2125158
4257,119655827.1568121
4258,27215607.912621293
4259,389588.9429449842
